first,second,first_origin,second_origin,outcome,motif,sound,intensity,first_potency,second_potency,first_duration,second_duration,first_range,second_range,replacement_aspect,blocks_first,blocks_second,mechanics
dark_crystal,soul_compass,CRYSTAL,SPELL,RESONATE,mind_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,MIND,false,false,Shared aspects resonate with bounded potency and duration.
dark_crystal,soul_link,CRYSTAL,CRYSTAL,CONTEST,withered_bloom,crystal_resonate,3,0.800,0.800,0.800,0.800,1.000,1.000,,false,false,Life and corruption contest without deleting unrelated effects.
dark_crystal,space_time,CRYSTAL,CRYSTAL,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dark_crystal,speed_burst,CRYSTAL,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dark_crystal,starbound_dark_lightning,CRYSTAL,ARTIFACT,RESONATE,darkness_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,DARKNESS,false,false,Shared aspects resonate with bounded potency and duration.
dark_crystal,starbound_light_lightning,CRYSTAL,ARTIFACT,CONSUME,eclipse_break,light_chorus,5,0.350,1.150,0.500,1.000,1.000,1.000,,true,false,The higher-priority force breaks the opposed aspect.
dark_crystal,starfall,CRYSTAL,INNATE,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
dark_crystal,super_speed,CRYSTAL,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dark_crystal,telekinesis,CRYSTAL,INNATE,RESONATE,mind_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,MIND,false,false,Shared aspects resonate with bounded potency and duration.
dark_crystal,thunderclap,CRYSTAL,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dark_crystal,time_freeze,CRYSTAL,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dark_crystal,time_shift,CRYSTAL,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dark_crystal,tracking_mark,CRYSTAL,SPELL,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
dark_crystal,vessel_possession,CRYSTAL,INNATE,RESONATE,mind_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,MIND,false,false,Shared aspects resonate with bounded potency and duration.
dark_crystal,vitality_transfer,CRYSTAL,SPELL,CONTEST,withered_bloom,crystal_resonate,3,0.800,0.800,0.800,0.800,1.000,1.000,,false,false,Life and corruption contest without deleting unrelated effects.
dark_crystal,void_beam,CRYSTAL,INNATE,RESONATE,darkness_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,DARKNESS,false,false,Shared aspects resonate with bounded potency and duration.
dark_crystal,ward_breaking_ritual,CRYSTAL,SPELL,DAMPEN,counter_sigils,rune_hum,2,0.550,1.000,0.550,1.000,1.000,1.000,,false,false,Suppression and action contest according to interaction priority.
dark_crystal,weather_sigil,CRYSTAL,SPELL,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,darkness_block,REALM,REALM,RESONATE,darkness_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,DARKNESS,false,false,Shared aspects resonate with bounded potency and duration.
darkness_block,dawnstride,REALM,ARTIFACT,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
darkness_block,daybreak_wave,REALM,ARTIFACT,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
darkness_block,dimensional_anchor,REALM,SPELL,DAMPEN,counter_sigils,rune_hum,2,0.550,1.000,0.550,1.000,1.000,1.000,,false,false,Suppression and action contest according to interaction priority.
darkness_block,dispel,REALM,SPELL,DAMPEN,counter_sigils,rune_hum,2,0.550,1.000,0.550,1.000,1.000,1.000,,false,false,Suppression and action contest according to interaction priority.
darkness_block,divine_decree,REALM,ARTIFACT,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
darkness_block,double_health,REALM,INNATE,CONTEST,withered_bloom,crystal_resonate,3,0.800,0.800,0.800,0.800,1.000,1.000,,false,false,Life and corruption contest without deleting unrelated effects.
darkness_block,dreamwalking,REALM,CRYSTAL,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,elemental_blast,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,energy_beam,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,energy_drain,REALM,INNATE,RESONATE,darkness_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,DARKNESS,false,false,Shared aspects resonate with bounded potency and duration.
darkness_block,fireball,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,flight,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,forcefield,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,frost_nova,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,gravity_displacement,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,ground_slam,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,heaven_gate,REALM,ARTIFACT,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
darkness_block,hex,REALM,SPELL,RESONATE,darkness_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,DARKNESS,false,false,Shared aspects resonate with bounded potency and duration.
darkness_block,host_heaven,REALM,ARTIFACT,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
darkness_block,ice_manipulation,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,infernal_seal,REALM,SPELL,DAMPEN,counter_sigils,rune_hum,2,0.550,1.000,0.550,1.000,1.000,1.000,,false,false,Suppression and action contest according to interaction priority.
darkness_block,inferno,REALM,CRYSTAL,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,invisibility,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,kinetic_ward,REALM,SPELL,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,life_bloom,REALM,CRYSTAL,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
darkness_block,light_crystal,REALM,CRYSTAL,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
darkness_block,lightning_strike,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,middleworld,REALM,CRYSTAL,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,nightfall_dominion,REALM,ARTIFACT,RESONATE,darkness_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,DARKNESS,false,false,Shared aspects resonate with bounded potency and duration.
darkness_block,plant_healing_acceleration,REALM,INNATE,CONTEST,withered_bloom,crystal_resonate,3,0.800,0.800,0.800,0.800,1.000,1.000,,false,false,Life and corruption contest without deleting unrelated effects.
darkness_block,portal_rift,REALM,CRYSTAL,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,pure_light_block,REALM,REALM,CANCEL,realm_annihilation,interaction_clash,4,0.000,0.000,0.000,0.000,0.000,0.000,,true,true,Opposed realm matter annihilates in a staged power-100-equivalent wave.
darkness_block,purification_circle,REALM,SPELL,CANCEL,cleansing_rain,rune_hum,4,0.000,1.000,0.000,1.000,0.000,1.000,,true,false,Purification unweaves the hostile residue.
darkness_block,ritual_amplification,REALM,SPELL,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,root_binding,REALM,SPELL,CONTEST,withered_bloom,crystal_resonate,3,0.800,0.800,0.800,0.800,1.000,1.000,,false,false,Life and corruption contest without deleting unrelated effects.
darkness_block,sanctuary_growth,REALM,SPELL,CONTEST,withered_bloom,crystal_resonate,3,0.800,0.800,0.800,0.800,1.000,1.000,,false,false,Life and corruption contest without deleting unrelated effects.
darkness_block,second_dawn,REALM,ARTIFACT,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
darkness_block,shadow_step,REALM,INNATE,RESONATE,darkness_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,DARKNESS,false,false,Shared aspects resonate with bounded potency and duration.
darkness_block,size_shift,REALM,CRYSTAL,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,solar_firmament,REALM,ARTIFACT,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
darkness_block,soul_compass,REALM,SPELL,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,soul_link,REALM,CRYSTAL,CONTEST,withered_bloom,crystal_resonate,3,0.800,0.800,0.800,0.800,1.000,1.000,,false,false,Life and corruption contest without deleting unrelated effects.
darkness_block,space_time,REALM,CRYSTAL,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,speed_burst,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,starbound_dark_lightning,REALM,ARTIFACT,RESONATE,darkness_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,DARKNESS,false,false,Shared aspects resonate with bounded potency and duration.
darkness_block,starbound_light_lightning,REALM,ARTIFACT,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
darkness_block,starfall,REALM,INNATE,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
darkness_block,super_speed,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,telekinesis,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,thunderclap,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,time_freeze,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,time_shift,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,tracking_mark,REALM,SPELL,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
darkness_block,vessel_possession,REALM,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
darkness_block,vitality_transfer,REALM,SPELL,CONTEST,withered_bloom,crystal_resonate,3,0.800,0.800,0.800,0.800,1.000,1.000,,false,false,Life and corruption contest without deleting unrelated effects.
darkness_block,void_beam,REALM,INNATE,RESONATE,darkness_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,DARKNESS,false,false,Shared aspects resonate with bounded potency and duration.
darkness_block,ward_breaking_ritual,REALM,SPELL,DAMPEN,counter_sigils,rune_hum,2,0.550,1.000,0.550,1.000,1.000,1.000,,false,false,Suppression and action contest according to interaction priority.
darkness_block,weather_sigil,REALM,SPELL,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dawnstride,dawnstride,ARTIFACT,ARTIFACT,RESONATE,motion_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,MOTION,false,false,Shared aspects resonate with bounded potency and duration.
dawnstride,daybreak_wave,ARTIFACT,ARTIFACT,RESONATE,light_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,LIGHT,false,false,Shared aspects resonate with bounded potency and duration.
dawnstride,dimensional_anchor,ARTIFACT,SPELL,CANCEL,anchor_chains,rift_open,4,0.000,1.000,0.000,1.000,0.000,1.000,,true,false,Dimensional chains close the attempted route.
dawnstride,dispel,ARTIFACT,SPELL,DAMPEN,counter_sigils,rune_hum,2,0.550,1.000,0.550,1.000,1.000,1.000,,false,false,Suppression and action contest according to interaction priority.
dawnstride,divine_decree,ARTIFACT,ARTIFACT,RESONATE,light_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,LIGHT,false,false,Shared aspects resonate with bounded potency and duration.
dawnstride,double_health,ARTIFACT,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dawnstride,dreamwalking,ARTIFACT,CRYSTAL,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dawnstride,elemental_blast,ARTIFACT,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dawnstride,energy_beam,ARTIFACT,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dawnstride,energy_drain,ARTIFACT,INNATE,CONSUME,eclipse_break,light_chorus,5,1.150,0.350,1.000,0.500,1.000,1.000,,false,true,The higher-priority force breaks the opposed aspect.
dawnstride,fireball,ARTIFACT,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dawnstride,flight,ARTIFACT,INNATE,RESONATE,motion_resonance,crystal_resonate,3,1.120,1.120,1.100,1.100,1.050,1.050,MOTION,false,false,Shared aspects resonate with bounded potency and duration.
dawnstride,forcefield,ARTIFACT,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dawnstride,frost_nova,ARTIFACT,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dawnstride,gravity_displacement,ARTIFACT,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
dawnstride,ground_slam,ARTIFACT,INNATE,COEXIST,harmonic_weave,crystal_resonate,1,1.000,1.000,1.000,1.000,1.000,1.000,,false,false,Independent forces coexist with a restrained harmonic weave.
