kind	source	page	tile_or_slot	bounds	verdict	notes
asset_tile	textures/particle/fracture.png#frame=0;mip=2;bg=checker	pixels-checker-029.png	5596	960,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/fracture.png#frame=0;mip=3;bg=checker	pixels-checker-029.png	5597	1040,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/fracture.png#frame=0;mip=4;bg=checker	pixels-checker-029.png	5598	1120,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/glyph.png#frame=0;mip=0;bg=checker	pixels-checker-029.png	5599	1200,88,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/glyph.png#frame=0;mip=1;bg=checker	pixels-checker-029.png	5600	0,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/glyph.png#frame=0;mip=2;bg=checker	pixels-checker-029.png	5601	80,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/glyph.png#frame=0;mip=3;bg=checker	pixels-checker-029.png	5602	160,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/glyph.png#frame=0;mip=4;bg=checker	pixels-checker-029.png	5603	240,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/mote.png#frame=0;mip=0;bg=checker	pixels-checker-029.png	5604	320,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/mote.png#frame=0;mip=1;bg=checker	pixels-checker-029.png	5605	400,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/mote.png#frame=0;mip=2;bg=checker	pixels-checker-029.png	5606	480,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/mote.png#frame=0;mip=3;bg=checker	pixels-checker-029.png	5607	560,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/mote.png#frame=0;mip=4;bg=checker	pixels-checker-029.png	5608	640,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/ribbon.png#frame=0;mip=0;bg=checker	pixels-checker-029.png	5609	720,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/ribbon.png#frame=0;mip=1;bg=checker	pixels-checker-029.png	5610	800,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/ribbon.png#frame=0;mip=2;bg=checker	pixels-checker-029.png	5611	880,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/ribbon.png#frame=0;mip=3;bg=checker	pixels-checker-029.png	5612	960,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/ribbon.png#frame=0;mip=4;bg=checker	pixels-checker-029.png	5613	1040,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/root.png#frame=0;mip=0;bg=checker	pixels-checker-029.png	5614	1120,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/root.png#frame=0;mip=1;bg=checker	pixels-checker-029.png	5615	1200,176,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/root.png#frame=0;mip=2;bg=checker	pixels-checker-029.png	5616	0,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/root.png#frame=0;mip=3;bg=checker	pixels-checker-029.png	5617	80,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/root.png#frame=0;mip=4;bg=checker	pixels-checker-029.png	5618	160,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/shard.png#frame=0;mip=0;bg=checker	pixels-checker-029.png	5619	240,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/shard.png#frame=0;mip=1;bg=checker	pixels-checker-029.png	5620	320,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/shard.png#frame=0;mip=2;bg=checker	pixels-checker-029.png	5621	400,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/shard.png#frame=0;mip=3;bg=checker	pixels-checker-029.png	5622	480,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/shard.png#frame=0;mip=4;bg=checker	pixels-checker-029.png	5623	560,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/spark.png#frame=0;mip=0;bg=checker	pixels-checker-029.png	5624	640,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/spark.png#frame=0;mip=1;bg=checker	pixels-checker-029.png	5625	720,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/spark.png#frame=0;mip=2;bg=checker	pixels-checker-029.png	5626	800,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/spark.png#frame=0;mip=3;bg=checker	pixels-checker-029.png	5627	880,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_tile	textures/particle/spark.png#frame=0;mip=4;bg=checker	pixels-checker-029.png	5628	960,264,80,88	PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-000.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-001.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-002.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-003.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-004.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-005.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-006.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-007.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-008.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-009.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-010.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-011.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-012.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-013.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-014.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-015.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-016.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-017.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-018.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-019.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-020.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-021.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-022.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-023.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-024.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-025.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-026.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-027.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-028.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-checker-029.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-000.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-001.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-002.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-003.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-004.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-005.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-006.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-007.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-008.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-009.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-010.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-011.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-012.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-013.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-014.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-015.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-016.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-017.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-018.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-019.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-020.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-021.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-022.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
asset_page		pixels-dark-023.png			PASS	Manually reviewed complete uncropped light/dark/checker frame-mip page; structural/pixel evidence only
